cliente;atrasos;Resposta;temporel;valorfatura;p_gastoalim;regiaorisco;rendamensal
16743;2;0;1;1;1;2;1
16744;1;1;1;2;3;3;2
16745;3;1;3;2;1;2;2
16746;2;0;1;2;2;1;4
16747;4;0;2;3;2;4;1
16748;2;0;4;4;2;1;4
16749;4;1;1;3;4;4;1
16750;2;0;4;2;4;1;4
16751;4;1;3;2;3;3;4
16752;2;1;1;2;3;2;2
16753;3;0;4;3;1;4;4
16754;2;0;3;2;2;4;2
16755;2;1;4;3;2;1;4
16756;4;0;3;2;2;4;3
16757;3;1;4;1;3;4;3
16758;2;0;3;3;4;3;3
16759;1;0;1;1;2;2;3
16760;3;0;4;3;4;4;4
16761;3;0;3;1;1;3;2
16762;1;1;2;3;2;4;1
16763;1;0;3;1;4;4;2
16764;1;0;4;2;1;1;3
16765;4;0;4;3;3;1;3
16766;2;0;4;1;4;3;2
16767;2;0;4;4;3;4;1
16768;3;1;4;3;2;3;2
16769;3;1;2;2;1;3;2
16770;3;0;3;1;3;1;2
16771;1;0;4;1;3;3;3
16772;3;1;4;2;2;3;1
16773;1;0;2;1;4;3;1
16774;2;1;4;3;1;2;1
16775;3;0;3;2;4;1;3
16776;2;1;1;1;1;1;4
16777;4;1;1;2;1;3;2
16778;3;1;3;1;4;1;3
16779;2;0;4;3;3;4;1
16780;4;1;4;2;1;4;2
16781;4;1;3;1;1;1;3
16782;2;0;4;1;4;2;1
16783;3;0;1;2;1;2;2
16784;3;1;1;2;2;3;3
16785;3;0;2;3;4;1;4
16786;4;1;4;4;4;2;1
16787;2;0;2;1;4;3;1
16788;4;1;3;1;2;3;1
16789;1;1;3;1;1;3;1
16790;3;1;1;1;3;2;2
16791;3;1;1;2;3;1;4
16792;1;0;4;4;4;4;4
16793;2;1;1;2;3;2;3
16794;2;1;3;2;1;2;4
16795;2;0;1;1;3;3;4
16796;1;0;4;1;3;4;1
16797;4;1;3;4;3;2;1
16798;2;1;1;3;2;2;1
16799;4;1;3;3;2;1;4
16800;2;1;1;3;3;1;4
16801;4;1;1;1;4;3;1
16802;4;0;3;4;4;4;2
16803;4;1;2;3;1;3;1
16804;2;0;4;1;3;3;4
16805;2;1;1;1;2;4;3
16806;4;1;1;1;4;2;1
16807;2;0;3;3;2;3;3
16808;4;0;1;4;4;3;3
16809;1;0;4;1;1;4;3
16810;2;0;2;1;2;2;2
16811;4;1;2;1;1;3;2
16812;2;1;2;1;3;1;2
16813;2;0;2;3;1;2;3
16814;3;1;4;1;1;1;1
16815;1;0;2;3;3;3;2
16816;1;0;4;4;4;1;1
16817;4;1;3;4;3;3;4
16818;4;1;1;1;1;1;1
16819;1;0;3;3;1;1;2
16820;3;0;1;2;4;4;4
16821;3;1;3;2;1;4;4
16822;3;1;1;2;1;3;1
16823;4;1;3;3;2;1;4
16824;4;1;2;2;1;2;3
16825;1;0;3;4;3;2;1
16826;3;1;1;2;3;2;1
16827;2;1;2;2;3;1;3
16828;2;0;3;2;4;3;4
16829;1;0;2;2;4;2;3
16830;3;1;2;4;3;1;2
16831;3;1;4;1;2;4;2
16832;4;1;3;1;2;3;4
16833;4;0;4;1;3;4;3
16834;1;1;4;2;3;4;4
16835;2;1;2;2;1;1;1
16836;2;0;1;2;4;3;4
16837;2;0;1;1;2;2;1
16838;2;0;1;1;4;2;1
16839;2;0;3;3;4;3;2
16840;2;0;4;3;4;3;3
16841;1;0;1;3;3;3;4
16842;3;0;3;4;4;4;3
16843;3;0;4;4;3;2;4
16844;1;1;2;1;1;2;3
16845;3;1;4;2;1;2;1
16846;3;0;3;1;1;1;2
16847;4;1;3;2;2;4;2
16848;2;0;4;4;1;3;3
16849;3;1;3;2;1;1;3
16850;4;1;2;4;4;2;4
16851;1;0;4;1;1;3;3
16852;1;0;4;3;2;2;2
16853;2;1;2;4;4;1;3
16854;2;0;1;4;1;2;3
16855;2;0;4;1;2;1;3
16856;1;1;2;1;1;2;3
16857;2;1;1;1;2;2;1
16858;4;1;1;2;4;1;2
16859;4;1;2;1;1;3;3
16860;3;0;3;1;4;4;4
16861;4;1;1;2;1;1;1
16862;2;0;1;4;1;1;3
16863;2;1;3;2;2;4;3
16864;1;0;4;2;4;1;4
16865;4;1;2;3;2;2;1
16866;2;0;3;1;3;2;4
16867;1;0;2;3;3;3;2
16868;1;0;3;2;3;3;2
16869;1;0;2;3;3;4;4
16870;1;0;2;4;1;1;3
16871;1;0;1;2;1;4;4
16872;2;1;2;2;4;2;2
16873;4;1;1;4;3;4;4
16874;3;1;4;1;4;1;1
16875;4;1;1;1;3;2;4
16876;4;1;2;4;1;2;2
16877;2;0;3;2;4;2;2
16878;1;0;3;1;2;3;4
16879;1;0;1;1;1;4;2
16880;1;0;4;1;3;4;3
16881;2;0;1;1;3;2;1
16882;3;0;3;2;3;4;4
16883;2;0;2;2;3;1;3
16884;2;0;2;2;4;4;4
16885;3;1;4;2;3;2;2
16886;3;1;1;2;2;3;4
16887;3;1;3;3;2;2;2
16888;1;1;3;4;1;1;1
16889;1;1;1;4;2;1;2
16890;4;1;1;1;2;1;1
16891;3;1;1;1;2;2;1
16892;3;0;4;4;4;4;1
16893;4;0;2;4;2;4;2
16894;2;1;4;1;2;1;4
16895;3;1;3;1;2;2;1
16896;4;0;1;2;4;2;1
16897;3;1;2;1;1;2;1
16898;1;0;3;4;4;3;2
16899;1;0;3;2;2;4;1
16900;1;1;1;1;1;2;2
16901;3;0;4;2;4;1;4
16902;4;1;3;1;1;1;3
16903;4;1;1;3;1;1;1
16904;2;1;4;1;3;1;3
16905;4;1;2;1;4;1;3
16906;2;1;4;4;1;1;1
16907;3;1;1;3;3;1;4
16908;1;0;2;4;3;4;2
16909;4;0;4;2;3;2;3
16910;2;1;1;3;4;4;2
16911;3;1;2;1;2;2;2
16912;2;1;1;1;1;3;1
16913;4;1;3;2;3;4;4
16914;3;1;1;2;2;1;4
16915;1;0;1;2;3;4;2
16916;3;1;1;1;3;1;3
16917;2;0;2;2;3;4;1
16918;4;0;2;4;3;3;2
16919;2;0;1;2;4;1;4
16920;1;0;4;4;4;4;4
16921;1;0;4;3;4;4;4
16922;2;0;3;1;3;2;4
16923;4;0;4;2;4;4;1
16924;4;1;4;2;1;1;3
16925;4;1;2;2;1;2;2
16926;2;1;1;4;2;1;1
16927;1;0;4;1;3;4;3
16928;3;1;4;2;1;1;2
16929;3;1;1;3;1;4;3
16930;1;0;3;2;4;4;4
16931;2;0;1;3;4;2;1
16932;3;0;1;3;3;4;3
16933;3;1;1;1;1;1;3
16934;2;0;3;2;3;3;2
16935;1;0;2;1;4;2;4
16936;4;1;1;3;4;3;2
16937;3;1;3;4;1;3;2
16938;1;0;3;3;3;1;3
16939;2;0;3;2;4;4;3
16940;1;0;3;2;3;3;4
16941;1;0;2;4;3;2;3
16942;3;1;1;1;2;2;1
16943;3;1;2;2;3;1;3
16944;2;0;4;3;4;4;4
16945;3;1;3;3;1;4;2
16946;2;0;1;1;1;2;1
16947;1;1;1;2;3;3;2
16948;3;1;3;2;1;2;2
16949;2;0;1;2;2;1;4
16950;4;0;2;3;2;4;1
16951;2;0;4;4;2;1;4
16952;4;1;1;3;4;4;1
16953;2;0;4;2;4;1;4
16954;4;1;3;2;3;3;4
16955;2;1;1;2;3;2;2
16956;3;0;4;3;1;4;4
16957;2;0;3;2;2;4;2
16958;2;1;4;3;2;1;4
16959;4;0;3;2;2;4;3
16960;3;1;4;1;3;4;3
16961;2;0;3;3;4;3;3
16962;1;0;1;1;2;2;3
16963;3;0;4;3;4;4;4
16964;3;0;3;1;1;3;2
16965;1;1;2;3;2;4;1
16966;1;0;3;1;4;4;2
16967;1;0;4;2;1;1;3
16968;4;0;4;3;3;1;3
16969;2;0;4;1;4;3;2
16970;2;0;4;4;3;4;1
16971;3;1;4;3;2;3;2
16972;3;1;2;2;1;3;2
16973;3;0;3;1;3;1;2
16974;1;0;4;1;3;3;3
16975;3;1;4;2;2;3;1
16976;1;0;2;1;4;3;1
16977;2;1;4;3;1;2;1
16978;3;0;3;2;4;1;3
16979;2;1;1;1;1;1;4
16980;4;1;1;2;1;3;2
16981;3;1;3;1;4;1;3
16982;2;0;4;3;3;4;1
16983;4;1;4;2;1;4;2
16984;4;1;3;1;1;1;3
16985;2;0;4;1;4;2;1
16986;3;0;1;2;1;2;2
16987;3;1;1;2;2;3;3
16988;3;0;2;3;4;1;4
16989;4;1;4;4;4;2;1
16990;2;0;2;1;4;3;1
16991;4;1;3;1;2;3;1
16992;1;1;3;1;1;3;1
16993;3;1;1;1;3;2;2
16994;3;1;1;2;3;1;4
16995;1;0;4;4;4;4;4
16996;2;1;1;2;3;2;3
16997;2;1;3;2;1;2;4
16998;2;0;1;1;3;3;4
16999;1;0;4;1;3;4;1
17000;4;1;3;4;3;2;1
17001;2;1;1;3;2;2;1
17002;4;1;3;3;2;1;4
17003;2;1;1;3;3;1;4
17004;4;1;1;1;4;3;1
17005;4;0;3;4;4;4;2
17006;4;1;2;3;1;3;1
17007;2;0;4;1;3;3;4
17008;2;1;1;1;2;4;3
17009;4;1;1;1;4;2;1
17010;2;0;3;3;2;3;3
17011;4;0;1;4;4;3;3
17012;1;0;4;1;1;4;3
17013;2;0;2;1;2;2;2
17014;4;1;2;1;1;3;2
17015;2;1;2;1;3;1;2
17016;2;0;2;3;1;2;3
17017;3;1;4;1;1;1;1
17018;1;0;2;3;3;3;2
17019;1;0;4;4;4;1;1
17020;4;1;3;4;3;3;4
17021;4;1;1;1;1;1;1
17022;1;0;3;3;1;1;2
17023;3;0;1;2;4;4;4
17024;3;1;3;2;1;4;4
17025;3;1;1;2;1;3;1
17026;4;1;3;3;2;1;4
17027;4;1;2;2;1;2;3
17028;1;0;3;4;3;2;1
17029;3;1;1;2;3;2;1
17030;2;1;2;2;3;1;3
17031;2;0;3;2;4;3;4
17032;1;0;2;2;4;2;3
17033;3;1;2;4;3;1;2
17034;3;1;4;1;2;4;2
17035;4;1;3;1;2;3;4
17036;4;0;4;1;3;4;3
17037;1;1;4;2;3;4;4
17038;2;1;2;2;1;1;1
17039;2;0;1;2;4;3;4
17040;2;0;1;1;2;2;1
17041;2;0;1;1;4;2;1
17042;2;0;3;3;4;3;2
17043;2;0;4;3;4;3;3
17044;1;0;1;3;3;3;4
17045;3;0;3;4;4;4;3
17046;3;0;4;4;3;2;4
17047;1;1;2;1;1;2;3
17048;3;1;4;2;1;2;1
17049;3;0;3;1;1;1;2
17050;4;1;3;2;2;4;2
17051;2;0;4;4;1;3;3
17052;3;1;3;2;1;1;3
17053;4;1;2;4;4;2;4
17054;1;0;4;1;1;3;3
17055;1;0;4;3;2;2;2
17056;2;1;2;4;4;1;3
17057;2;0;1;4;1;2;3
17058;2;0;4;1;2;1;3
17059;1;1;2;1;1;2;3
17060;2;1;1;1;2;2;1
17061;4;1;1;2;4;1;2
17062;4;1;2;1;1;3;3
17063;3;0;3;1;4;4;4
17064;4;1;1;2;1;1;1
17065;2;0;1;4;1;1;3
17066;2;1;3;2;2;4;3
17067;1;0;4;2;4;1;4
17068;4;1;2;3;2;2;1
17069;2;0;3;1;3;2;4
17070;1;0;2;3;3;3;2
17071;1;0;3;2;3;3;2
17072;1;0;2;3;3;4;4
17073;1;0;2;4;1;1;3
17074;1;0;1;2;1;4;4
17075;2;1;2;2;4;2;2
17076;4;1;1;4;3;4;4
17077;3;1;4;1;4;1;1
17078;4;1;1;1;3;2;4
17079;4;1;2;4;1;2;2
17080;2;0;3;2;4;2;2
17081;1;0;3;1;2;3;4
17082;1;0;1;1;1;4;2
17083;1;0;4;1;3;4;3
17084;2;0;1;1;3;2;1
17085;3;0;3;2;3;4;4
17086;2;0;2;2;3;1;3
17087;2;0;2;2;4;4;4
17088;3;1;4;2;3;2;2
17089;3;1;1;2;2;3;4
17090;3;1;3;3;2;2;2
17091;1;1;3;4;1;1;1
17092;1;1;1;4;2;1;2
17093;4;1;1;1;2;1;1
17094;3;1;1;1;2;2;1
17095;3;0;4;4;4;4;1
17096;4;0;2;4;2;4;2
17097;2;1;4;1;2;1;4
17098;3;1;3;1;2;2;1
17099;4;0;1;2;4;2;1
17100;3;1;2;1;1;2;1
17101;1;0;3;4;4;3;2
17102;1;0;3;2;2;4;1
17103;1;1;1;1;1;2;2
17104;3;0;4;2;4;1;4
17105;4;1;3;1;1;1;3
17106;4;1;1;3;1;1;1
17107;2;1;4;1;3;1;3
17108;4;1;2;1;4;1;3
17109;2;1;4;4;1;1;1
17110;3;1;1;3;3;1;4
17111;1;0;2;4;3;4;2
17112;4;0;4;2;3;2;3
17113;2;1;1;3;4;4;2
17114;3;1;2;1;2;2;2
17115;2;1;1;1;1;3;1
17116;4;1;3;2;3;4;4
17117;3;1;1;2;2;1;4
17118;1;0;1;2;3;4;2
17119;3;1;1;1;3;1;3
17120;2;0;2;2;3;4;1
17121;4;0;2;4;3;3;2
17122;2;0;1;2;4;1;4
17123;1;0;4;4;4;4;4
17124;1;0;4;3;4;4;4
17125;2;0;3;1;3;2;4
17126;4;0;4;2;4;4;1
17127;4;1;4;2;1;1;3
17128;4;1;2;2;1;2;2
17129;2;1;1;4;2;1;1
17130;1;0;4;1;3;4;3
17131;3;1;4;2;1;1;2
17132;3;1;1;3;1;4;3
17133;1;0;3;2;4;4;4
17134;2;0;1;3;4;2;1
17135;3;0;1;3;3;4;3
17136;3;1;1;1;1;1;3
17137;2;0;3;2;3;3;2
17138;1;0;2;1;4;2;4
17139;4;1;1;3;4;3;2
17140;3;1;3;4;1;3;2
17141;1;0;3;3;3;1;3
17142;2;0;3;2;4;4;3
17143;1;0;3;2;3;3;4
17144;1;0;2;4;3;2;3
17145;3;1;1;1;2;2;1
17146;3;1;2;2;3;1;3
17147;2;0;4;3;4;4;4
17148;3;1;3;3;1;4;2
17149;2;0;1;1;1;2;1
17150;1;1;1;2;3;3;2
17151;3;1;3;2;1;2;2
17152;2;0;1;2;2;1;4
17153;4;0;2;3;2;4;1
17154;2;0;4;4;2;1;4
17155;4;1;1;3;4;4;1
17156;2;0;4;2;4;1;4
17157;4;1;3;2;3;3;4
17158;2;1;1;2;3;2;2
17159;3;0;4;3;1;4;4
17160;2;0;3;2;2;4;2
17161;2;1;4;3;2;1;4
17162;4;0;3;2;2;4;3
17163;3;1;4;1;3;4;3
17164;2;0;3;3;4;3;3
17165;1;0;1;1;2;2;3
17166;3;0;4;3;4;4;4
17167;3;0;3;1;1;3;2
17168;1;1;2;3;2;4;1
17169;1;0;3;1;4;4;2
17170;1;0;4;2;1;1;3
17171;4;0;4;3;3;1;3
17172;2;0;4;1;4;3;2
17173;2;0;4;4;3;4;1
17174;3;1;4;3;2;3;2
17175;3;1;2;2;1;3;2
17176;3;0;3;1;3;1;2
17177;1;0;4;1;3;3;3
17178;3;1;4;2;2;3;1
17179;1;0;2;1;4;3;1
17180;2;1;4;3;1;2;1
17181;3;0;3;2;4;1;3
17182;2;1;1;1;1;1;4
17183;4;1;1;2;1;3;2
17184;3;1;3;1;4;1;3
17185;2;0;4;3;3;4;1
17186;4;1;4;2;1;4;2
17187;4;1;3;1;1;1;3
17188;2;0;4;1;4;2;1
17189;3;0;1;2;1;2;2
17190;3;1;1;2;2;3;3
17191;3;0;2;3;4;1;4
17192;4;1;4;4;4;2;1
17193;2;0;2;1;4;3;1
17194;4;1;3;1;2;3;1
17195;1;1;3;1;1;3;1
17196;3;1;1;1;3;2;2
17197;3;1;1;2;3;1;4
17198;1;0;4;4;4;4;4
17199;2;1;1;2;3;2;3
17200;2;1;3;2;1;2;4
17201;2;0;1;1;3;3;4
17202;1;0;4;1;3;4;1
17203;4;1;3;4;3;2;1
17204;2;1;1;3;2;2;1
17205;4;1;3;3;2;1;4
17206;2;1;1;3;3;1;4
17207;4;1;1;1;4;3;1
17208;4;0;3;4;4;4;2
17209;4;1;2;3;1;3;1
17210;2;0;4;1;3;3;4
17211;2;1;1;1;2;4;3
17212;4;1;1;1;4;2;1
17213;2;0;3;3;2;3;3
17214;4;0;1;4;4;3;3
17215;1;0;4;1;1;4;3
17216;2;0;2;1;2;2;2
17217;4;1;2;1;1;3;2
17218;2;1;2;1;3;1;2
17219;2;0;2;3;1;2;3
17220;3;1;4;1;1;1;1
17221;1;0;2;3;3;3;2
17222;1;0;4;4;4;1;1
17223;4;1;3;4;3;3;4
17224;4;1;1;1;1;1;1
17225;1;0;3;3;1;1;2
17226;3;0;1;2;4;4;4
17227;3;1;3;2;1;4;4
17228;3;1;1;2;1;3;1
17229;4;1;3;3;2;1;4
17230;4;1;2;2;1;2;3
17231;1;0;3;4;3;2;1
17232;3;1;1;2;3;2;1
17233;2;1;2;2;3;1;3
17234;2;0;3;2;4;3;4
17235;1;0;2;2;4;2;3
17236;3;1;2;4;3;1;2
17237;3;1;4;1;2;4;2
17238;4;1;3;1;2;3;4
17239;4;0;4;1;3;4;3
17240;1;1;4;2;3;4;4
17241;2;1;2;2;1;1;1
17242;2;0;1;2;4;3;4
17243;2;0;1;1;2;2;1
17244;2;0;1;1;4;2;1
17245;2;0;3;3;4;3;2
17246;2;0;4;3;4;3;3
17247;1;0;1;3;3;3;4
17248;3;0;3;4;4;4;3
17249;3;0;4;4;3;2;4
17250;1;1;2;1;1;2;3
17251;3;1;4;2;1;2;1
17252;3;0;3;1;1;1;2
17253;4;1;3;2;2;4;2
17254;2;0;4;4;1;3;3
17255;3;1;3;2;1;1;3
17256;4;1;2;4;4;2;4
17257;1;0;4;1;1;3;3
17258;1;0;4;3;2;2;2
17259;2;1;2;4;4;1;3
17260;2;0;1;4;1;2;3
17261;2;0;4;1;2;1;3
17262;1;1;2;1;1;2;3
17263;2;1;1;1;2;2;1
17264;4;1;1;2;4;1;2
17265;4;1;2;1;1;3;3
17266;3;0;3;1;4;4;4
17267;4;1;1;2;1;1;1
17268;2;0;1;4;1;1;3
17269;2;1;3;2;2;4;3
17270;1;0;4;2;4;1;4
17271;4;1;2;3;2;2;1
17272;2;0;3;1;3;2;4
17273;1;0;2;3;3;3;2
17274;1;0;3;2;3;3;2
17275;1;0;2;3;3;4;4
17276;1;0;2;4;1;1;3
17277;1;0;1;2;1;4;4
17278;2;1;2;2;4;2;2
17279;4;1;1;4;3;4;4
17280;3;1;4;1;4;1;1
17281;4;1;1;1;3;2;4
17282;4;1;2;4;1;2;2
17283;2;0;3;2;4;2;2
17284;1;0;3;1;2;3;4
17285;1;0;1;1;1;4;2
17286;1;0;4;1;3;4;3
17287;2;0;1;1;3;2;1
17288;3;0;3;2;3;4;4
17289;2;0;2;2;3;1;3
17290;2;0;2;2;4;4;4
17291;3;1;4;2;3;2;2
17292;3;1;1;2;2;3;4
17293;3;1;3;3;2;2;2
17294;1;1;3;4;1;1;1
17295;1;1;1;4;2;1;2
17296;4;1;1;1;2;1;1
17297;3;1;1;1;2;2;1
17298;3;0;4;4;4;4;1
17299;4;0;2;4;2;4;2
17300;2;1;4;1;2;1;4
17301;3;1;3;1;2;2;1
17302;4;0;1;2;4;2;1
17303;3;1;2;1;1;2;1
17304;1;0;3;4;4;3;2
17305;1;0;3;2;2;4;1
17306;1;1;1;1;1;2;2
17307;3;0;4;2;4;1;4
17308;4;1;3;1;1;1;3
17309;4;1;1;3;1;1;1
17310;2;1;4;1;3;1;3
17311;4;1;2;1;4;1;3
17312;2;1;4;4;1;1;1
17313;3;1;1;3;3;1;4
17314;1;0;2;4;3;4;2
17315;4;0;4;2;3;2;3
17316;2;1;1;3;4;4;2
17317;3;1;2;1;2;2;2
17318;2;1;1;1;1;3;1
17319;4;1;3;2;3;4;4
17320;3;1;1;2;2;1;4
17321;1;0;1;2;3;4;2
17322;3;1;1;1;3;1;3
17323;2;0;2;2;3;4;1
17324;4;0;2;4;3;3;2
17325;2;0;1;2;4;1;4
17326;1;0;4;4;4;4;4
17327;1;0;4;3;4;4;4
17328;2;0;3;1;3;2;4
17329;4;0;4;2;4;4;1
17330;4;1;4;2;1;1;3
17331;4;1;2;2;1;2;2
17332;2;1;1;4;2;1;1
17333;1;0;4;1;3;4;3
17334;3;1;4;2;1;1;2
17335;3;1;1;3;1;4;3
17336;1;0;3;2;4;4;4
17337;2;0;1;3;4;2;1
17338;3;0;1;3;3;4;3
17339;3;1;1;1;1;1;3
17340;2;0;3;2;3;3;2
17341;1;0;2;1;4;2;4
17342;4;1;1;3;4;3;2
17343;3;1;3;4;1;3;2
17344;1;0;3;3;3;1;3
17345;2;0;3;2;4;4;3
17346;1;0;3;2;3;3;4
17347;1;0;2;4;3;2;3
17348;3;1;1;1;2;2;1
17349;3;1;2;2;3;1;3
17350;2;0;4;3;4;4;4
17351;3;1;3;3;1;4;2
17352;2;0;1;1;1;2;1
17353;1;1;1;2;3;3;2
17354;3;1;3;2;1;2;2
17355;2;0;1;2;2;1;4
17356;4;0;2;3;2;4;1
17357;2;0;4;4;2;1;4
17358;4;1;1;3;4;4;1
17359;2;0;4;2;4;1;4
17360;4;1;3;2;3;3;4
17361;2;1;1;2;3;2;2
17362;3;0;4;3;1;4;4
17363;2;0;3;2;2;4;2
17364;2;1;4;3;2;1;4
17365;4;0;3;2;2;4;3
17366;3;1;4;1;3;4;3
17367;2;0;3;3;4;3;3
17368;1;0;1;1;2;2;3
17369;3;0;4;3;4;4;4
17370;3;0;3;1;1;3;2
17371;1;1;2;3;2;4;1
17372;1;0;3;1;4;4;2
17373;1;0;4;2;1;1;3
17374;4;0;4;3;3;1;3
17375;2;0;4;1;4;3;2
17376;2;0;4;4;3;4;1
17377;3;1;4;3;2;3;2
17378;3;1;2;2;1;3;2
17379;3;0;3;1;3;1;2
17380;1;0;4;1;3;3;3
17381;3;1;4;2;2;3;1
17382;1;0;2;1;4;3;1
17383;2;1;4;3;1;2;1
17384;3;0;3;2;4;1;3
17385;2;1;1;1;1;1;4
17386;4;1;1;2;1;3;2
17387;3;1;3;1;4;1;3
17388;2;0;4;3;3;4;1
17389;4;1;4;2;1;4;2
17390;4;1;3;1;1;1;3
17391;2;0;4;1;4;2;1
17392;3;0;1;2;1;2;2
17393;3;1;1;2;2;3;3
17394;3;0;2;3;4;1;4
17395;4;1;4;4;4;2;1
17396;2;0;2;1;4;3;1
17397;4;1;3;1;2;3;1
17398;1;1;3;1;1;3;1
17399;3;1;1;1;3;2;2
17400;3;1;1;2;3;1;4
17401;1;0;4;4;4;4;4
17402;2;1;1;2;3;2;3
17403;2;1;3;2;1;2;4
17404;2;0;1;1;3;3;4
17405;1;0;4;1;3;4;1
17406;4;1;3;4;3;2;1
17407;2;1;1;3;2;2;1
17408;4;1;3;3;2;1;4
17409;2;1;1;3;3;1;4
17410;4;1;1;1;4;3;1
17411;4;0;3;4;4;4;2
17412;4;1;2;3;1;3;1
17413;2;0;4;1;3;3;4
17414;2;1;1;1;2;4;3
17415;4;1;1;1;4;2;1
17416;2;0;3;3;2;3;3
17417;4;0;1;4;4;3;3
17418;1;0;4;1;1;4;3
17419;2;0;2;1;2;2;2
17420;4;1;2;1;1;3;2
17421;2;1;2;1;3;1;2
17422;2;0;2;3;1;2;3
17423;3;1;4;1;1;1;1
17424;1;0;2;3;3;3;2
17425;1;0;4;4;4;1;1
17426;4;1;3;4;3;3;4
17427;4;1;1;1;1;1;1
17428;1;0;3;3;1;1;2
17429;3;0;1;2;4;4;4
17430;3;1;3;2;1;4;4
17431;3;1;1;2;1;3;1
17432;4;1;3;3;2;1;4
17433;4;1;2;2;1;2;3
17434;1;0;3;4;3;2;1
17435;3;1;1;2;3;2;1
17436;2;1;2;2;3;1;3
17437;2;0;3;2;4;3;4
17438;1;0;2;2;4;2;3
17439;3;1;2;4;3;1;2
17440;3;1;4;1;2;4;2
17441;4;1;3;1;2;3;4
17442;4;0;4;1;3;4;3
17443;1;1;4;2;3;4;4
17444;2;1;2;2;1;1;1
17445;2;0;1;2;4;3;4
17446;2;0;1;1;2;2;1
17447;2;0;1;1;4;2;1
17448;2;0;3;3;4;3;2
17449;2;0;4;3;4;3;3
17450;1;0;1;3;3;3;4
17451;3;0;3;4;4;4;3
17452;3;0;4;4;3;2;4
17453;1;1;2;1;1;2;3
17454;3;1;4;2;1;2;1
17455;3;0;3;1;1;1;2
17456;4;1;3;2;2;4;2
17457;2;0;4;4;1;3;3
17458;3;1;3;2;1;1;3
17459;4;1;2;4;4;2;4
17460;1;0;4;1;1;3;3
17461;1;0;4;3;2;2;2
17462;2;1;2;4;4;1;3
17463;2;0;1;4;1;2;3
17464;2;0;4;1;2;1;3
17465;1;1;2;1;1;2;3
17466;2;1;1;1;2;2;1
17467;4;1;1;2;4;1;2
17468;4;1;2;1;1;3;3
17469;3;0;3;1;4;4;4
17470;4;1;1;2;1;1;1
17471;2;0;1;4;1;1;3
17472;2;1;3;2;2;4;3
17473;1;0;4;2;4;1;4
17474;4;1;2;3;2;2;1
17475;2;0;3;1;3;2;4
17476;1;0;2;3;3;3;2
17477;1;0;3;2;3;3;2
17478;1;0;2;3;3;4;4
17479;1;0;2;4;1;1;3
17480;1;0;1;2;1;4;4
17481;2;1;2;2;4;2;2
17482;4;1;1;4;3;4;4
17483;3;1;4;1;4;1;1
17484;4;1;1;1;3;2;4
17485;4;1;2;4;1;2;2
17486;2;0;3;2;4;2;2
17487;1;0;3;1;2;3;4
17488;1;0;1;1;1;4;2
17489;1;0;4;1;3;4;3
17490;2;0;1;1;3;2;1
17491;3;0;3;2;3;4;4
17492;2;0;2;2;3;1;3
17493;2;0;2;2;4;4;4
17494;3;1;4;2;3;2;2
17495;3;1;1;2;2;3;4
17496;3;1;3;3;2;2;2
17497;1;1;3;4;1;1;1
17498;1;1;1;4;2;1;2
17499;4;1;1;1;2;1;1
17500;3;1;1;1;2;2;1
17501;3;0;4;4;4;4;1
17502;4;0;2;4;2;4;2
17503;2;1;4;1;2;1;4
17504;3;1;3;1;2;2;1
17505;4;0;1;2;4;2;1
17506;3;1;2;1;1;2;1
17507;1;0;3;4;4;3;2
17508;1;0;3;2;2;4;1
17509;1;1;1;1;1;2;2
17510;3;0;4;2;4;1;4
17511;4;1;3;1;1;1;3
17512;4;1;1;3;1;1;1
17513;2;1;4;1;3;1;3
17514;4;1;2;1;4;1;3
17515;2;1;4;4;1;1;1
17516;3;1;1;3;3;1;4
17517;1;0;2;4;3;4;2
17518;4;0;4;2;3;2;3
17519;2;1;1;3;4;4;2
17520;3;1;2;1;2;2;2
17521;2;1;1;1;1;3;1
17522;4;1;3;2;3;4;4
17523;3;1;1;2;2;1;4
17524;1;0;1;2;3;4;2
17525;3;1;1;1;3;1;3
17526;2;0;2;2;3;4;1
17527;4;0;2;4;3;3;2
17528;2;0;1;2;4;1;4
17529;1;0;4;4;4;4;4
17530;1;0;4;3;4;4;4
17531;2;0;3;1;3;2;4
17532;4;0;4;2;4;4;1
17533;4;1;4;2;1;1;3
17534;4;1;2;2;1;2;2
17535;2;1;1;4;2;1;1
17536;1;0;4;1;3;4;3
17537;3;1;4;2;1;1;2
17538;3;1;1;3;1;4;3
17539;1;0;3;2;4;4;4
17540;2;0;1;3;4;2;1
17541;3;0;1;3;3;4;3
17542;3;1;1;1;1;1;3
17543;2;0;3;2;3;3;2
17544;1;0;2;1;4;2;4
17545;4;1;1;3;4;3;2
17546;3;1;3;4;1;3;2
17547;1;0;3;3;3;1;3
17548;2;0;3;2;4;4;3
17549;1;0;3;2;3;3;4
17550;1;0;2;4;3;2;3
17551;3;1;1;1;2;2;1
17552;3;1;2;2;3;1;3
17553;2;0;4;3;4;4;4
17554;3;1;3;3;1;4;2
17555;2;0;1;1;1;2;1
17556;1;1;1;2;3;3;2
17557;3;1;3;2;1;2;2
17558;2;0;1;2;2;1;4
17559;4;0;2;3;2;4;1
17560;2;0;4;4;2;1;4
17561;4;1;1;3;4;4;1
17562;2;0;4;2;4;1;4
